open_time,open,high,low,close,volume,close_time,Signal,SignalTrade,AfterCare,RiskTrigger
2025-06-25 04:06:00,105516.6,105519.6,105498.1,105498.4,3.39,2025-06-25 04:06:59.999000,,,,
2025-06-25 04:07:00,105498.4,105524.5,105496.5,105524.4,3.618,2025-06-25 04:07:59.999000,,,,
2025-06-25 04:08:00,105524.5,105524.5,105484.9,105488.1,1.585,2025-06-25 04:08:59.999000,,,,
2025-06-25 04:09:00,105488.1,105488.1,105445.2,105450.2,2.116,2025-06-25 04:09:59.999000,,,,
2025-06-25 04:10:00,105450.2,105450.2,105422.3,105446.3,4.104,2025-06-25 04:10:59.999000,,,,
2025-06-25 04:11:00,105446.3,105446.3,105412.9,105416.9,0.653,2025-06-25 04:11:59.999000,,,,
2025-06-25 04:12:00,105417.0,105427.7,105415.0,105427.7,2.571,2025-06-25 04:12:59.999000,,,,
2025-06-25 04:13:00,105415.3,105421.2,105399.9,105399.9,3.508,2025-06-25 04:13:59.999000,,,,
2025-06-25 04:14:00,105400.0,105417.1,105397.9,105417.1,4.842,2025-06-25 04:14:59.999000,,,,
2025-06-25 04:15:00,105417.2,105439.1,105410.3,105439.1,10.029,2025-06-25 04:15:59.999000,,,,
2025-06-25 04:16:00,105439.1,105500.0,105430.8,105475.9,7.183,2025-06-25 04:16:59.999000,,,,
2025-06-25 04:17:00,105475.9,105475.9,105445.3,105447.2,2.343,2025-06-25 04:17:59.999000,,,,
2025-06-25 04:18:00,105447.1,105529.4,105441.8,105529.4,55.124,2025-06-25 04:18:59.999000,,,,
2025-06-25 04:19:00,105529.4,105545.4,105529.1,105537.4,5.84,2025-06-25 04:19:59.999000,,,,
2025-06-25 04:20:00,105537.4,105549.9,105535.6,105543.5,1.919,2025-06-25 04:20:59.999000,,,,
2025-06-25 04:21:00,105543.6,105560.4,105533.2,105560.4,4.567,2025-06-25 04:21:59.999000,,,,
2025-06-25 04:22:00,105560.3,105575.9,105552.3,105559.9,4.737,2025-06-25 04:22:59.999000,,,,
2025-06-25 04:23:00,105559.9,105573.4,105557.5,105571.4,2.024,2025-06-25 04:23:59.999000,,,,
2025-06-25 04:24:00,105568.9,105588.1,105568.9,105588.1,3.13,2025-06-25 04:24:59.999000,,,,
2025-06-25 04:25:00,105588.0,105742.6,105586.5,105599.8,98.176,2025-06-25 04:25:59.999000,,,,
2025-06-25 04:26:00,105599.9,105614.5,105593.7,105612.8,1.565,2025-06-25 04:26:59.999000,,,,
2025-06-25 04:27:00,105614.1,105842.9,105612.8,105669.2,185.493,2025-06-25 04:27:59.999000,,,,
2025-06-25 04:28:00,105669.3,105925.2,105667.6,105795.1,185.801,2025-06-25 04:28:59.999000,,,,
2025-06-25 04:29:00,105787.2,105802.2,105746.9,105753.0,17.574,2025-06-25 04:29:59.999000,,,,
2025-06-25 04:30:00,105754.7,105766.0,105742.2,105754.8,15.756,2025-06-25 04:30:59.999000,,,,
2025-06-25 04:31:00,105753.1,105794.6,105742.2,105785.6,12.902,2025-06-25 04:31:59.999000,,,,
2025-06-25 04:32:00,105785.6,105789.9,105753.7,105756.9,13.117,2025-06-25 04:32:59.999000,,,,
2025-06-25 04:33:00,105753.7,105758.0,105749.3,105751.1,4.687,2025-06-25 04:33:59.999000,,,,
2025-06-25 04:34:00,105751.0,105751.1,105721.2,105723.7,7.567,2025-06-25 04:34:59.999000,,,,
2025-06-25 04:35:00,105721.2,105721.2,105682.9,105685.7,8.772,2025-06-25 04:35:59.999000,,,,
2025-06-25 04:36:00,105685.7,105713.8,105685.3,105713.8,4.875,2025-06-25 04:36:59.999000,,,,
2025-06-25 04:37:00,105713.8,105755.7,105712.1,105751.0,3.901,2025-06-25 04:37:59.999000,,,,
2025-06-25 04:38:00,105751.0,105762.3,105743.0,105762.3,3.354,2025-06-25 04:38:59.999000,,,,
2025-06-25 04:39:00,105762.3,105796.0,105762.3,105795.9,3.241,2025-06-25 04:39:59.999000,,,,
2025-06-25 04:40:00,105796.0,105815.3,105794.8,105815.3,5.116,2025-06-25 04:40:59.999000,,,,
2025-06-25 04:41:00,105815.3,105850.8,105815.3,105845.5,2.975,2025-06-25 04:41:59.999000,,,,
2025-06-25 04:42:00,105845.4,105885.8,105845.4,105880.5,4.821,2025-06-25 04:42:59.999000,,,,
2025-06-25 04:43:00,105880.5,105880.5,105810.2,105812.3,3.699,2025-06-25 04:43:59.999000,,,,
2025-06-25 04:44:00,105812.3,105841.4,105812.3,105841.4,0.393,2025-06-25 04:44:59.999000,,,,
2025-06-25 04:45:00,105841.4,106047.5,105841.3,105904.2,67.116,2025-06-25 04:45:59.999000,,,,
2025-06-25 04:46:00,105903.9,105924.9,105903.9,105912.8,3.149,2025-06-25 04:46:59.999000,,,,
2025-06-25 04:47:00,105912.7,105923.6,105912.6,105920.1,5.198,2025-06-25 04:47:59.999000,,,,
2025-06-25 04:48:00,105920.1,105942.5,105898.2,105900.1,18.688,2025-06-25 04:48:59.999000,,,,
2025-06-25 04:49:00,105900.1,105952.4,105887.9,105949.2,12.618,2025-06-25 04:49:59.999000,,,,
2025-06-25 04:50:00,105975.7,106023.4,105928.0,105938.0,18.214,2025-06-25 04:50:59.999000,,,,
2025-06-25 04:51:00,105907.3,105912.0,105865.7,105883.8,11.421,2025-06-25 04:51:59.999000,,,,
2025-06-25 04:52:00,105883.8,105940.4,105883.8,105940.4,4.68,2025-06-25 04:52:59.999000,,,,
2025-06-25 04:53:00,105939.1,105957.3,105939.1,105953.6,5.709,2025-06-25 04:53:59.999000,,,,
2025-06-25 04:54:00,105953.6,105957.0,105936.7,105938.1,1.345,2025-06-25 04:54:59.999000,,,,
2025-06-25 04:55:00,105938.1,106152.4,105936.7,106018.7,75.515,2025-06-25 04:55:59.999000,,,,
2025-06-25 04:56:00,106018.7,106025.0,105957.5,105967.1,11.697,2025-06-25 04:56:59.999000,,,,
2025-06-25 04:57:00,105967.1,106025.8,105959.9,106025.8,1.902,2025-06-25 04:57:59.999000,,,,
2025-06-25 04:58:00,106025.8,106032.3,106022.6,106028.9,1.921,2025-06-25 04:58:59.999000,,,,
2025-06-25 04:59:00,106029.1,106036.7,106019.9,106030.2,2.312,2025-06-25 04:59:59.999000,,,,
2025-06-25 05:00:00,106030.2,106030.4,106001.2,106001.2,14.586,2025-06-25 05:00:59.999000,,,,
2025-06-25 05:01:00,105979.2,105979.2,105920.9,105920.9,13.286,2025-06-25 05:01:59.999000,,,,
2025-06-25 05:02:00,105920.9,105927.6,105850.0,105850.0,17.787,2025-06-25 05:02:59.999000,,,,
2025-06-25 05:03:00,105852.0,105859.3,105816.6,105835.7,3.804,2025-06-25 05:03:59.999000,,,,
2025-06-25 05:04:00,105835.7,105889.0,105835.6,105838.4,15.596,2025-06-25 05:04:59.999000,,,,
2025-06-25 05:05:00,105838.4,105840.0,105767.9,105768.4,8.801,2025-06-25 05:05:59.999000,,,,
2025-06-25 05:06:00,105768.4,105768.7,105686.5,105730.0,10.633,2025-06-25 05:06:59.999000,,,,
2025-06-25 05:07:00,105731.8,105780.3,105730.0,105778.8,4.371,2025-06-25 05:07:59.999000,,,,
2025-06-25 05:08:00,105778.8,105828.7,105745.5,105828.7,7.552,2025-06-25 05:08:59.999000,,,,
2025-06-25 05:09:00,105828.6,105849.3,105820.8,105848.1,3.045,2025-06-25 05:09:59.999000,,,,
2025-06-25 05:10:00,105848.1,105848.3,105799.0,105814.4,9.558,2025-06-25 05:10:59.999000,,,,
2025-06-25 05:11:00,105814.4,105820.0,105813.1,105820.0,0.226,2025-06-25 05:11:59.999000,,,,
2025-06-25 05:12:00,105820.0,105853.0,105820.0,105852.7,2.808,2025-06-25 05:12:59.999000,,,,
2025-06-25 05:13:00,105852.7,105853.0,105849.2,105850.5,1.458,2025-06-25 05:13:59.999000,,,,
2025-06-25 05:14:00,105851.4,105851.5,105828.7,105828.7,8.464,2025-06-25 05:14:59.999000,,,,
2025-06-25 05:15:00,105828.7,105848.9,105828.7,105844.8,3.16,2025-06-25 05:15:59.999000,,,,
2025-06-25 05:16:00,105844.8,105848.3,105828.8,105836.7,5.907,2025-06-25 05:16:59.999000,,,,
2025-06-25 05:17:00,105836.5,105844.1,105828.7,105844.1,9.442,2025-06-25 05:17:59.999000,,,,
2025-06-25 05:18:00,105844.1,105873.6,105843.7,105873.6,3.847,2025-06-25 05:18:59.999000,,,,
2025-06-25 05:19:00,105872.1,105876.3,105869.1,105871.1,0.463,2025-06-25 05:19:59.999000,,,,
2025-06-25 05:20:00,105871.0,105899.4,105871.0,105899.4,4.192,2025-06-25 05:20:59.999000,,,,
2025-06-25 05:21:00,105911.2,106082.2,105903.4,105934.6,27.542,2025-06-25 05:21:59.999000,,,,
2025-06-25 05:22:00,105928.8,105941.0,105916.2,105922.6,23.103,2025-06-25 05:22:59.999000,,,,
2025-06-25 05:23:00,105933.3,105937.5,105916.2,105920.1,20.236,2025-06-25 05:23:59.999000,,,,
2025-06-25 05:24:00,105920.1,105947.0,105920.1,105941.9,12.914,2025-06-25 05:24:59.999000,,,,
2025-06-25 05:25:00,105941.9,105944.8,105904.8,105917.6,7.413,2025-06-25 05:25:59.999000,,,,
2025-06-25 05:26:00,105917.6,106054.5,105917.6,106007.4,41.939,2025-06-25 05:26:59.999000,,,,
2025-06-25 05:27:00,105999.9,105999.9,105973.5,105973.6,2.736,2025-06-25 05:27:59.999000,,,,
2025-06-25 05:28:00,105973.6,105973.6,105973.5,105973.6,2.417,2025-06-25 05:28:59.999000,,,,
2025-06-25 05:29:00,105973.5,105973.6,105915.3,105915.3,4.108,2025-06-25 05:29:59.999000,,,,
2025-06-25 05:30:00,105923.3,105946.3,105915.3,105946.2,1.678,2025-06-25 05:30:59.999000,,,,
2025-06-25 05:31:00,105946.2,105946.3,105942.8,105946.3,1.388,2025-06-25 05:31:59.999000,,,,
2025-06-25 05:32:00,105946.2,105969.9,105937.9,105969.9,2.096,2025-06-25 05:32:59.999000,,,,
2025-06-25 05:33:00,105969.9,105981.4,105959.3,105981.4,0.652,2025-06-25 05:33:59.999000,,,,
2025-06-25 05:34:00,105982.6,105982.7,105966.1,105972.2,4.846,2025-06-25 05:34:59.999000,,,,
2025-06-25 05:35:00,105966.8,105967.0,105956.6,105956.6,1.714,2025-06-25 05:35:59.999000,,,,
2025-06-25 05:36:00,105956.6,105958.0,105950.0,105950.0,0.366,2025-06-25 05:36:59.999000,,,,
2025-06-25 05:37:00,105950.0,105956.1,105828.7,105836.4,8.533,2025-06-25 05:37:59.999000,,,,
2025-06-25 05:38:00,105836.4,105848.3,105828.7,105828.8,3.034,2025-06-25 05:38:59.999000,,,,
2025-06-25 05:39:00,105828.8,105838.6,105813.1,105816.5,5.276,2025-06-25 05:39:59.999000,,,,
2025-06-25 05:40:00,105816.4,105816.4,105813.1,105813.1,1.825,2025-06-25 05:40:59.999000,,,,
2025-06-25 05:41:00,105813.1,105814.8,105808.7,105809.6,1.366,2025-06-25 05:41:59.999000,,,,
2025-06-25 05:42:00,105809.6,105848.2,105809.6,105845.3,4.728,2025-06-25 05:42:59.999000,,,,
2025-06-25 05:43:00,105843.3,105844.4,105782.2,105782.2,4.672,2025-06-25 05:43:59.999000,,,,
2025-06-25 05:44:00,105783.4,105867.4,105783.4,105855.5,13.305,2025-06-25 05:44:59.999000,,,,
2025-06-25 05:45:00,105856.8,106028.5,105855.5,105979.8,28.737,2025-06-25 05:45:59.999000,,,,
2025-06-25 05:46:00,105977.4,105996.1,105974.1,105987.7,6.896,2025-06-25 05:46:59.999000,,,,
2025-06-25 05:47:00,105985.4,105987.2,105985.4,105987.2,0.919,2025-06-25 05:47:59.999000,,,,
2025-06-25 05:48:00,105987.2,106029.0,105986.0,106005.9,11.88,2025-06-25 05:48:59.999000,,,,
2025-06-25 05:49:00,106005.9,106043.6,106004.7,106043.6,8.565,2025-06-25 05:49:59.999000,,,,
2025-06-25 05:50:00,106043.6,106047.7,106006.1,106018.4,1.732,2025-06-25 05:50:59.999000,,,,
2025-06-25 05:51:00,106005.8,106005.8,105956.1,105956.1,1.264,2025-06-25 05:51:59.999000,,,,
2025-06-25 05:52:00,105956.1,105973.7,105953.2,105957.8,1.922,2025-06-25 05:52:59.999000,,,,
2025-06-25 05:53:00,105957.5,105961.7,105868.5,105874.4,9.576,2025-06-25 05:53:59.999000,,,,
2025-06-25 05:54:00,105874.4,105896.3,105850.5,105895.2,13.124,2025-06-25 05:54:59.999000,,,,
2025-06-25 05:55:00,105895.2,105910.5,105887.9,105907.6,12.151,2025-06-25 05:55:59.999000,,,,
2025-06-25 05:56:00,105905.6,105906.1,105905.4,105905.7,5.118,2025-06-25 05:56:59.999000,,,,
2025-06-25 05:57:00,105905.7,105932.0,105905.5,105932.0,1.529,2025-06-25 05:57:59.999000,,,,
2025-06-25 05:58:00,105932.0,105965.9,105924.0,105953.1,5.41,2025-06-25 05:58:59.999000,,,,
2025-06-25 05:59:00,105952.3,105952.3,105938.2,105942.2,5.271,2025-06-25 05:59:59.999000,,,,
2025-06-25 06:00:00,105939.1,105942.0,105908.5,105908.5,3.341,2025-06-25 06:00:59.999000,,,,
2025-06-25 06:01:00,105908.5,105908.5,105834.6,105834.7,6.148,2025-06-25 06:01:59.999000,,,,
2025-06-25 06:02:00,105833.7,105833.7,105770.6,105774.9,11.291,2025-06-25 06:02:59.999000,,,,
2025-06-25 06:03:00,105774.9,105774.9,105737.3,105763.8,12.885,2025-06-25 06:03:59.999000,,,,
2025-06-25 06:04:00,105763.8,105764.6,105723.5,105727.9,6.464,2025-06-25 06:04:59.999000,,,,
2025-06-25 06:05:00,105727.9,105729.7,105703.8,105729.7,3.999,2025-06-25 06:05:59.999000,,,,
2025-06-25 06:06:00,105730.6,105753.1,105718.1,105753.1,15.039,2025-06-25 06:06:59.999000,,,,
2025-06-25 06:07:00,105753.0,105812.8,105746.3,105797.4,26.266,2025-06-25 06:07:59.999000,,,,
2025-06-25 06:08:00,105800.4,105825.1,105789.5,105803.8,7.902,2025-06-25 06:08:59.999000,,,,
2025-06-25 06:09:00,105803.8,105897.7,105779.9,105896.8,35.217,2025-06-25 06:09:59.999000,,,,
2025-06-25 06:10:00,105896.8,105900.1,105892.3,105892.3,6.302,2025-06-25 06:10:59.999000,,,,
2025-06-25 06:11:00,105893.5,105900.1,105853.0,105854.7,8.893,2025-06-25 06:11:59.999000,,,,
2025-06-25 06:12:00,105854.7,105861.8,105853.5,105858.8,0.345,2025-06-25 06:12:59.999000,,,,
2025-06-25 06:13:00,105858.8,105858.8,105845.9,105845.9,2.355,2025-06-25 06:13:59.999000,,,,
2025-06-25 06:14:00,105860.0,105869.1,105817.3,105817.3,1.816,2025-06-25 06:14:59.999000,,,,
2025-06-25 06:15:00,105817.4,105817.4,105791.4,105791.4,4.518,2025-06-25 06:15:59.999000,,,,
2025-06-25 06:16:00,105791.4,105828.5,105787.7,105828.5,11.893,2025-06-25 06:16:59.999000,,,,
2025-06-25 06:17:00,105828.5,105903.0,105822.1,105903.0,7.992,2025-06-25 06:17:59.999000,,,,
2025-06-25 06:18:00,105903.2,105908.5,105883.0,105883.3,3.447,2025-06-25 06:18:59.999000,,,,
2025-06-25 06:19:00,105883.0,105886.0,105828.5,105828.5,5.629,2025-06-25 06:19:59.999000,,,,
2025-06-25 06:20:00,105828.6,105833.8,105774.3,105779.5,18.137,2025-06-25 06:20:59.999000,,,,
2025-06-25 06:21:00,105781.1,105781.1,105769.9,105779.1,3.354,2025-06-25 06:21:59.999000,,,,
2025-06-25 06:22:00,105779.1,105779.1,105755.5,105778.5,3.467,2025-06-25 06:22:59.999000,,,,
2025-06-25 06:23:00,105752.0,105752.0,105742.9,105747.8,0.712,2025-06-25 06:23:59.999000,,,,
2025-06-25 06:24:00,105747.8,105784.8,105735.0,105769.6,3.797,2025-06-25 06:24:59.999000,,,,
2025-06-25 06:25:00,105766.4,105768.1,105744.3,105764.6,5.133,2025-06-25 06:25:59.999000,,,,
2025-06-25 06:26:00,105765.8,105796.5,105763.2,105789.4,4.379,2025-06-25 06:26:59.999000,,,,
2025-06-25 06:27:00,105789.5,105791.2,105789.3,105791.2,0.338,2025-06-25 06:27:59.999000,,,,
2025-06-25 06:28:00,105791.1,105856.0,105766.5,105856.0,13.122,2025-06-25 06:28:59.999000,,,,
2025-06-25 06:29:00,105855.9,105870.1,105849.9,105870.1,5.748,2025-06-25 06:29:59.999000,,,,
2025-06-25 06:30:00,105870.0,105883.6,105857.3,105860.0,11.951,2025-06-25 06:30:59.999000,,,,
2025-06-25 06:31:00,105844.8,105849.3,105804.2,105809.5,6.06,2025-06-25 06:31:59.999000,,,,
2025-06-25 06:32:00,105809.5,105847.0,105790.4,105846.9,11.966,2025-06-25 06:32:59.999000,,,,
2025-06-25 06:33:00,105847.0,105848.1,105829.5,105839.4,7.687,2025-06-25 06:33:59.999000,,,,
2025-06-25 06:34:00,105839.4,105839.4,105798.6,105798.6,7.663,2025-06-25 06:34:59.999000,,,,
2025-06-25 06:35:00,105798.9,105805.3,105788.3,105789.3,7.4,2025-06-25 06:35:59.999000,,,,
2025-06-25 06:36:00,105789.3,105790.9,105763.3,105779.9,4.499,2025-06-25 06:36:59.999000,,,,
2025-06-25 06:37:00,105779.9,105780.0,105768.5,105774.3,2.207,2025-06-25 06:37:59.999000,,,,
2025-06-25 06:38:00,105770.3,105796.2,105768.7,105796.2,2.453,2025-06-25 06:38:59.999000,,,,
2025-06-25 06:39:00,105796.2,105800.0,105796.1,105800.0,0.902,2025-06-25 06:39:59.999000,,,,
2025-06-25 06:40:00,105799.9,105805.7,105786.6,105798.5,2.957,2025-06-25 06:40:59.999000,,,,
2025-06-25 06:41:00,105798.6,105812.8,105797.9,105804.8,2.273,2025-06-25 06:41:59.999000,,,,
2025-06-25 06:42:00,105804.7,105808.4,105799.7,105808.0,7.579,2025-06-25 06:42:59.999000,,,,
2025-06-25 06:43:00,105808.0,105855.9,105800.8,105855.9,16.601,2025-06-25 06:43:59.999000,,,,
2025-06-25 06:44:00,105855.9,105861.2,105851.5,105861.2,2.761,2025-06-25 06:44:59.999000,,,,
2025-06-25 06:45:00,105861.2,105861.2,105832.4,105835.5,2.299,2025-06-25 06:45:59.999000,,,,
2025-06-25 06:46:00,105832.1,105839.3,105832.0,105839.3,2.052,2025-06-25 06:46:59.999000,,,,
2025-06-25 06:47:00,105839.3,105861.2,105839.3,105861.2,2.974,2025-06-25 06:47:59.999000,,,,
2025-06-25 06:48:00,105861.2,105861.2,105858.8,105861.2,1.792,2025-06-25 06:48:59.999000,,,,
2025-06-25 06:49:00,105859.5,105870.1,105850.6,105870.1,3.24,2025-06-25 06:49:59.999000,,,,
2025-06-25 06:50:00,105870.1,105880.7,105866.5,105880.7,1.668,2025-06-25 06:50:59.999000,,,,
2025-06-25 06:51:00,105880.7,105886.9,105879.4,105886.1,0.637,2025-06-25 06:51:59.999000,,,,
2025-06-25 06:52:00,105885.8,105888.7,105856.8,105856.8,6.037,2025-06-25 06:52:59.999000,,,,
2025-06-25 06:53:00,105856.9,105897.8,105840.0,105897.8,3.065,2025-06-25 06:53:59.999000,,,,
2025-06-25 06:54:00,105897.8,105897.8,105887.5,105895.1,6.413,2025-06-25 06:54:59.999000,,,,
2025-06-25 06:55:00,105895.4,105919.9,105895.4,105919.9,3.202,2025-06-25 06:55:59.999000,,,,
2025-06-25 06:56:00,105919.9,105975.0,105888.6,105974.0,18.341,2025-06-25 06:56:59.999000,,,,
2025-06-25 06:57:00,105974.8,105975.2,105974.8,105975.2,1.505,2025-06-25 06:57:59.999000,,,,
2025-06-25 06:58:00,105975.3,105976.5,105949.3,105971.8,2.568,2025-06-25 06:58:59.999000,,,,
2025-06-25 06:59:00,105972.0,105975.4,105899.4,105970.0,6.697,2025-06-25 06:59:59.999000,,,,
2025-06-25 07:00:00,105970.0,105970.0,105943.0,105963.3,9.203,2025-06-25 07:00:59.999000,,,,
2025-06-25 07:01:00,105963.3,105964.5,105949.9,105949.9,0.939,2025-06-25 07:01:59.999000,,,,
2025-06-25 07:02:00,105953.1,105954.9,105909.2,105909.2,4.23,2025-06-25 07:02:59.999000,,,,
2025-06-25 07:03:00,105909.2,105917.8,105897.5,105897.6,4.635,2025-06-25 07:03:59.999000,,,,
2025-06-25 07:04:00,105897.6,105914.6,105893.3,105900.4,4.947,2025-06-25 07:04:59.999000,,,,
2025-06-25 07:05:00,105900.4,105900.5,105849.5,105849.5,4.239,2025-06-25 07:05:59.999000,,,,
2025-06-25 07:06:00,105849.5,105849.5,105798.5,105798.5,11.587,2025-06-25 07:06:59.999000,,,,
2025-06-25 07:07:00,105798.5,105798.5,105770.6,105772.2,7.077,2025-06-25 07:07:59.999000,,,,
2025-06-25 07:08:00,105772.2,105823.3,105770.6,105823.3,2.822,2025-06-25 07:08:59.999000,,,,
2025-06-25 07:09:00,105835.7,105846.7,105825.1,105825.1,4.959,2025-06-25 07:09:59.999000,,,,
2025-06-25 07:10:00,105824.6,105824.8,105794.2,105796.7,2.888,2025-06-25 07:10:59.999000,,,,
2025-06-25 07:11:00,105794.2,105796.7,105782.8,105782.9,9.404,2025-06-25 07:11:59.999000,,,,
2025-06-25 07:12:00,105782.9,105782.9,105780.5,105781.9,0.605,2025-06-25 07:12:59.999000,,,,
2025-06-25 07:13:00,105781.0,105782.9,105774.1,105782.9,0.525,2025-06-25 07:13:59.999000,,,,
2025-06-25 07:14:00,105782.8,105782.9,105774.2,105782.9,2.76,2025-06-25 07:14:59.999000,,,,
2025-06-25 07:15:00,105782.9,105782.9,105774.1,105778.4,5.185,2025-06-25 07:15:59.999000,,,,
2025-06-25 07:16:00,105778.4,105782.9,105764.0,105764.0,5.012,2025-06-25 07:16:59.999000,,,,
2025-06-25 07:17:00,105766.1,105782.9,105764.6,105782.9,2.316,2025-06-25 07:17:59.999000,,,,
2025-06-25 07:18:00,105782.9,105803.5,105778.6,105803.4,9.218,2025-06-25 07:18:59.999000,,,,
2025-06-25 07:19:00,105799.6,105799.6,105736.9,105766.3,10.563,2025-06-25 07:19:59.999000,,,,
2025-06-25 07:20:00,105766.3,105800.0,105766.3,105792.6,9.754,2025-06-25 07:20:59.999000,,,,
2025-06-25 07:21:00,105792.6,105792.7,105764.2,105764.2,2.638,2025-06-25 07:21:59.999000,,,,
2025-06-25 07:22:00,105764.2,105766.4,105746.2,105746.2,2.293,2025-06-25 07:22:59.999000,,,,
2025-06-25 07:23:00,105730.7,105764.0,105730.7,105763.4,4.272,2025-06-25 07:23:59.999000,,,,
2025-06-25 07:24:00,105764.0,105764.1,105738.7,105738.7,2.52,2025-06-25 07:24:59.999000,,,,
2025-06-25 07:25:00,105718.6,105732.0,105718.6,105725.1,1.357,2025-06-25 07:25:59.999000,,,,
2025-06-25 07:26:00,105730.2,105738.1,105730.2,105734.6,2.084,2025-06-25 07:26:59.999000,,,,
2025-06-25 07:27:00,105734.6,105734.7,105715.0,105716.0,0.7,2025-06-25 07:27:59.999000,,,,
2025-06-25 07:28:00,105716.1,105733.8,105716.1,105733.8,1.831,2025-06-25 07:28:59.999000,,,,
2025-06-25 07:29:00,105733.9,105784.9,105733.9,105781.0,6.364,2025-06-25 07:29:59.999000,,,,
2025-06-25 07:30:00,105781.0,105783.5,105581.1,105781.0,124.61,2025-06-25 07:30:59.999000,,,,
2025-06-25 07:31:00,105781.0,105781.1,105581.1,105781.0,312.608,2025-06-25 07:31:59.999000,,,,
2025-06-25 07:32:00,105781.0,105781.1,105741.9,105747.3,3.559,2025-06-25 07:32:59.999000,,,,
2025-06-25 07:33:00,105747.2,105775.1,105747.2,105775.1,2.636,2025-06-25 07:33:59.999000,,,,
2025-06-25 07:34:00,105775.1,105800.0,105775.1,105800.0,4.452,2025-06-25 07:34:59.999000,,,,
2025-06-25 07:35:00,105802.1,105840.5,105794.3,105840.5,0.891,2025-06-25 07:35:59.999000,,,,
2025-06-25 07:36:00,105840.5,105843.1,105837.8,105842.9,2.762,2025-06-25 07:36:59.999000,B,,,
2025-06-25 07:37:00,105842.9,105861.8,105841.8,105861.7,4.363,2025-06-25 07:37:59.999000,,T,,
2025-06-25 07:38:00,105860.8,105861.2,105835.3,105836.9,7.908,2025-06-25 07:38:59.999000,,,,
2025-06-25 07:39:00,105835.3,105842.5,105830.0,105830.0,1.968,2025-06-25 07:39:59.999000,,,,
2025-06-25 07:40:00,105830.1,105848.9,105790.8,105790.8,6.266,2025-06-25 07:40:59.999000,B,,,
2025-06-25 07:41:00,105790.8,105790.8,105764.1,105787.0,4.721,2025-06-25 07:41:59.999000,,T,,
2025-06-25 07:42:00,105786.9,105803.2,105785.0,105803.1,3.373,2025-06-25 07:42:59.999000,,,,
2025-06-25 07:43:00,105803.1,105870.1,105803.0,105870.0,77.635,2025-06-25 07:43:59.999000,,,,
2025-06-25 07:44:00,105870.0,105870.1,105852.7,105852.8,3.08,2025-06-25 07:44:59.999000,,,,
2025-06-25 07:45:00,105852.8,105861.1,105845.1,105860.1,7.613,2025-06-25 07:45:59.999000,,,,
2025-06-25 07:46:00,105859.9,105860.6,105857.7,105858.0,0.027,2025-06-25 07:46:59.999000,,,,
2025-06-25 07:47:00,105842.2,105842.2,105815.2,105818.2,8.912,2025-06-25 07:47:59.999000,,,,
2025-06-25 07:48:00,105818.1,105818.2,105810.9,105810.9,0.043,2025-06-25 07:48:59.999000,,,,
2025-06-25 07:49:00,105876.7,105897.3,105871.5,105892.2,7.15,2025-06-25 07:49:59.999000,,,,
2025-06-25 07:50:00,105892.1,105913.8,105884.0,105913.8,2.832,2025-06-25 07:50:59.999000,,,,
2025-06-25 07:51:00,105913.8,105965.1,105913.6,105965.1,5.955,2025-06-25 07:51:59.999000,,,,
2025-06-25 07:52:00,105958.1,105973.7,105943.8,105943.8,7.269,2025-06-25 07:52:59.999000,,,,
2025-06-25 07:53:00,105943.8,105955.8,105910.6,105916.5,9.47,2025-06-25 07:53:59.999000,,,,
2025-06-25 07:54:00,105910.8,105912.9,105887.3,105890.8,5.943,2025-06-25 07:54:59.999000,,,,
2025-06-25 17:27:00,106849.0,106849.1,106846.0,106849.1,4.462,2025-06-25 17:27:59.999000,,,,
2025-06-25 17:28:00,106849.1,106849.1,106825.9,106841.6,5.256,2025-06-25 17:28:59.999000,,,,
2025-06-25 17:29:00,106825.0,106829.6,106806.4,106812.1,7.567,2025-06-25 17:29:59.999000,,,,
2025-06-25 17:30:00,106812.1,106812.1,106672.3,106792.4,20.893,2025-06-25 17:30:59.999000,,,,
2025-06-25 17:31:00,106792.3,106878.8,106780.3,106853.2,46.212,2025-06-25 17:31:59.999000,,,,
2025-06-25 17:32:00,106853.2,106858.7,106816.3,106824.8,2.948,2025-06-25 17:32:59.999000,,,,
2025-06-25 17:33:00,106824.8,106840.9,106750.6,106840.8,35.682,2025-06-25 17:33:59.999000,,,,
2025-06-25 17:34:00,106840.8,106840.8,106798.3,106817.3,6.746,2025-06-25 17:34:59.999000,,,,
2025-06-25 17:35:00,106813.7,106847.9,106789.7,106847.9,52.226,2025-06-25 17:35:59.999000,,,,
2025-06-25 17:36:00,106847.9,106879.8,106638.9,106736.1,226.703,2025-06-25 17:36:59.999000,,,,
2025-06-25 17:37:00,106736.4,106751.5,106485.9,106588.5,217.679,2025-06-25 17:37:59.999000,,,,
2025-06-25 17:38:00,106588.3,106588.5,106577.8,106586.8,15.019,2025-06-25 17:38:59.999000,,,,
2025-06-25 17:39:00,106586.7,106621.8,106577.9,106613.3,11.396,2025-06-25 17:39:59.999000,,,,
2025-06-25 17:40:00,106613.3,106614.6,106586.7,106588.6,10.053,2025-06-25 17:40:59.999000,,,,
2025-06-25 17:41:00,106588.6,106610.8,106560.4,106560.4,19.796,2025-06-25 17:41:59.999000,,,,
